,time,pos_x,v_x,a_x,pos_y,v_y,a_y,yaw,w
6672,1713795804.6455138,0.5112614329209227,0.00673916967460799,0.006476784551586423,-0.7379892267895929,-0.005135948591872023,-0.2735463956135984,0.6309870959150702,0.7577286820311868
6673,1713795804.651,0.5113173162856377,0.008234685878490527,0.02738119689154752,-0.718091917816312,-0.005560940044806514,-0.2052523773266381,0.629159709976051,0.6874637875380759
6674,1713795804.665448,0.5110931529145453,0.0022494285872247007,0.027380928996209114,-0.7182407215867376,-0.0064478789131049,-0.20525216606095414,0.6364246621581823,0.6880936431481477
6675,1713795804.673,0.5111197480993368,0.00719652953770197,-0.11889908570882106,-0.6694279435586165,0.002386248254373273,-0.0540477912206806,0.6284538355234719,0.6139286945385309
6676,1713795804.6854734,0.5112601409467646,0.005686686168698933,-0.1188990563962075,-0.6693778577243096,0.0018531259908145057,-0.05404772938332662,0.638642717739607,0.6050896975013746
6677,1713795804.7054703,0.5112107173645609,0.0035505145248151235,-0.0848773361379673,-0.6301332280067946,0.011616105087376805,0.057412282862102156,0.6229038188244089,0.4691093556119665
6678,1713795804.706,0.5053251412536172,0.008163944405762649,-0.08487691995727127,-0.7160153545847354,-0.0056882752254313745,0.05675275914531516,0.6230997701886954,0.4691093556119665
6679,1713795804.725479,0.5054405158731504,0.0052204657289709935,-0.0848769666533331,-0.7160834350464572,-0.0029817377652513535,0.0567528570926016,0.63613936019977,0.50481364903177
6680,1713795804.729,0.5054733715489187,0.003448560207552514,-0.07228559613547525,-0.7183161018652874,-0.005938825128155899,0.007290415018106122,0.6118943845086637,0.28887812247025574
6681,1713795804.7454717,0.5055293298217781,0.0025678381679125504,-0.0722855979024455,-0.7183700116256716,-0.004250865882095452,0.007290592822182252,0.6225205428630105,0.33855495006410874
6682,1713795804.75,0.5055819439809769,0.00011968246575918499,-0.07082895039677728,-0.7273087519020441,-0.008015848725337438,-0.09807417944353015,0.6031635621061361,0.16671404042982216
6683,1713795804.765525,0.5056491575665256,0.0014050766208565358,-0.07082886807281191,-0.7273527904678867,-0.005918899643488542,-0.0980737699925889,0.6115056779925447,0.21508274339225547
6684,1713795804.771,0.5056246384040638,-0.0009253291779687836,-0.07082890543716651,-0.7274977791378902,-0.004983188511978995,-0.09807320437621996,0.6165362355726289,0.22052931241831578
6685,1713795804.7854564,0.5058066944220126,0.002469896090865189,-0.07082862454800426,-0.7275862188864625,-0.004538399119744968,-0.09807278012913545,0.6184482391991646,0.20282777045761477
6686,1713795804.786527,0.5057647211044061,-0.00025109977163732854,-0.07082870454085373,-0.7276960773939961,-0.0054317095907896636,-0.09807255961093599,0.6175755562370755,0.16867007054972358
6687,1713795804.791,0.5057732131298815,-0.0009754332895803667,-0.07388124662647604,-0.7323443411779428,-0.006474738005301919,-0.12437780329725989,0.6109556720295529,0.11531279780707859
6688,1713795804.8054523,0.5058725880983064,0.0005154637435672025,-0.07388108174121286,-0.7324342240128496,-0.004856285545052871,-0.12437726822287014,0.6088964996495939,0.0865491283840938
6689,1713795804.813,0.5059461524650515,0.000880596652257943,-0.07969888295051913,-0.7400485941032711,-0.006505082490701396,-0.16065791504377858,0.605234557753665,0.05557031875585229
6690,1713795804.8254924,0.5058425180267887,-0.002035048450868553,-0.07969897718205572,-0.7401187751901606,-0.003756547052352667,-0.16065716253937654,0.6027794938508404,0.030786475883514228
6691,1713795804.845,0.5058568593806663,-0.0019826109481694467,-0.07362437907335871,-0.741991836256369,-0.004688243731632944,-0.16832881373711317,0.6020787385211752,0.024225401406522358
6692,1713795804.8455322,0.5060018136875628,0.0010175116234264836,-0.07362417732453014,-0.7420733944851038,-0.004596500886650078,-0.1683284211456636,0.6003050055854232,0.007912949508262677
6693,1713795804.8654685,0.5060143740226836,0.0008135572461118913,-0.06372078539193576,-0.7409363378302491,-0.005672596230211067,-0.1640181912634791,0.600822911588347,0.01155707442333439
6694,1713795804.868,0.5253922066874422,0.031505283386200233,-0.06371927787429785,-0.7487652279864612,-0.020346796661451394,-0.16408297843454028,0.6009170092244642,0.01155707442333439
6695,1713795804.885458,0.5254074008854783,0.0006107687987119033,-0.06372052949583606,-0.7488000215708686,-0.005417242174894057,-0.1640831322666383,0.5990285082503838,-0.004054924584393214
6696,1713795804.888,0.5254129736843092,-0.0001544608372521638,-0.054649565534006614,-0.7492470443038264,-0.007597865150086457,-0.1730093044445966,0.5992252139706441,-0.002192029813865434
6697,1713795804.905473,0.5254589319060309,0.0015411243456021316,-0.05464948878672963,-0.7492505454429075,-0.00365083406312011,-0.17300856987956154,0.5979515809302656,-0.012004788516801462
6698,1713795804.91,0.5254810856457477,0.0019590177532337353,-0.041092606425182414,-0.7510385723729845,-0.004428192491283273,-0.1947524308730598,0.5978580750136219,-0.012627146330073996
