time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1713795748.585463,3.7922207052731634,-0.841975147514255,0.0,0.0,0.0,0.0170632522991052,0.9998544121125721,0.9600621517025857,0.0,0.0,0.0,0.0,0.17319946509029505
1713795748.60549,3.812567687910094,-0.8412820592294954,0.0,0.0,0.0,0.01698538018380512,0.999855738024247,0.965237793216008,0.0,0.0,0.0,0.0,0.17520578559973857
1713795748.625502,3.8333403012347573,-0.8405603554183741,0.0,0.0,0.0,0.017741946612667682,0.9998425992777029,0.9658923182343282,0.0,0.0,0.0,0.0,0.16162982936291753
1713795748.645428,3.8333403012347573,-0.8405603554183741,0.0,0.0,0.0,0.017741946612667682,0.9998425992777029,0.8586082061070824,0.0,0.0,0.0,0.0,0.14058664164025408
1713795748.6654735,3.8535473458027276,-0.8398290268193415,0.0,0.0,0.0,0.01843205371101404,0.999830115267586,0.8499713568406324,0.0,0.0,0.0,0.0,0.12130948442622187
1713795748.6854599,3.8753878158811546,-0.8390249478840756,0.0,0.0,0.0,0.018365258367433416,0.9998313444201964,0.9593207926034827,0.0,0.0,0.0,0.0,0.12064097098852897
1713795748.7054954,3.8973843368923267,-0.8382121807503724,0.0,0.0,0.0,0.018565644151082465,0.9998276435752591,0.9610632219618971,0.0,0.0,0.0,0.0,0.09882650389519781
1713795748.7254725,3.916864394668665,-0.8374926125094939,0.0,0.0,0.0,0.018354183483885105,0.9998315477862458,0.9488988997409205,0.0,0.0,0.0,0.0,0.08083077843084253
1713795748.7454698,3.9369322791429813,-0.8367410426688241,0.0,0.0,0.0,0.019077507023051457,0.9998180078023127,0.9401930267508121,0.0,0.0,0.0,0.0,0.06275851399267132
1713795748.7655013,3.957528912579665,-0.8359682925276296,0.0,0.0,0.0,0.018420978841075828,0.9998303193735109,0.9351096879495536,0.0,0.0,0.0,0.0,0.021807555233605235
1713795748.7855053,3.957528912579665,-0.8359682925276296,0.0,0.0,0.0,0.018420978841075828,0.9998303193735109,0.8265013200281739,0.0,0.0,0.0,0.0,0.013565087299320804
1713795748.805488,3.9806003970127897,-0.8351150299904959,0.0,0.0,0.0,0.018543494463669746,0.9998280546239318,0.8403810154394444,0.0,0.0,0.0,0.0,0.015569284423652296
1713795748.8254774,4.001347408702266,-0.8343419596904088,0.0,0.0,0.0,0.018698888171774238,0.9998251605061454,0.8403799466337005,0.0,0.0,0.0,0.0,0.009561950146429006
1713795748.8454804,4.0230659460600515,-0.8334944349100492,0.0,0.0,0.0,0.02030194276540398,0.9997938943201995,0.9490373006265486,0.0,0.0,0.0,0.0,0.02559288644624816
1713795748.8654697,4.042614573697286,-0.8326912668878802,0.0,0.0,0.0,0.02075772419705806,0.999784535230546,0.9460425027966701,0.0,0.0,0.0,0.0,0.02326750402379733
1713795748.8854613,4.062545500660869,-0.8318239428802946,0.0,0.0,0.0,0.0227278811748729,0.9997416883461951,0.9364838101376615,0.0,0.0,0.0,0.0,0.04365049335942995
1713795748.9054744,4.084238010147605,-0.8307904276801108,0.0,0.0,0.0,0.02487546949227957,0.9996905576314796,0.9351358194269125,0.0,0.0,0.0,0.0,0.06311753170420079
1713795748.9254925,4.102264635712678,-0.8298659965340905,0.0,0.0,0.0,0.026355460512697146,0.9996526345191932,0.9277272404582689,0.0,0.0,0.0,0.0,0.0800265080882655
1713795748.945431,4.102264635712678,-0.8298659965340905,0.0,0.0,0.0,0.026355460512697146,0.9996526345191932,0.8273053986918507,0.0,0.0,0.0,0.0,0.07279113594279388
1713795748.9654806,4.123792073975748,-0.8286663913610453,0.0,0.0,0.0,0.029304194019428575,0.9995705398884421,0.8319455919427678,0.0,0.0,0.0,0.0,0.10877247666061285
1713795748.9854689,4.1462291020226685,-0.8272725038954313,0.0,0.0,0.0,0.03273045114475375,0.9994642152512819,0.9444143738503012,0.0,0.0,0.0,0.0,0.14307203505770136
1713795749.0055027,4.167814135083778,-0.825835288008175,0.0,0.0,0.0,0.033743067857128474,0.9994305405437585,0.9368602846147531,0.0,0.0,0.0,0.0,0.15196026885146535
1713795749.0254545,4.167814135083778,-0.825835288008175,0.0,0.0,0.0,0.033743067857128474,0.9994305405437585,0.8329961815613194,0.0,0.0,0.0,0.0,0.15040520806548516
1713795749.045447,4.167814135083778,-0.825835288008175,0.0,0.0,0.0,0.033743067857128474,0.9994305405437585,0.7243388275684712,0.0,0.0,0.0,0.0,0.13437427176566602
1713795749.065485,4.229258541173921,-0.821565405389289,0.0,0.0,0.0,0.03562325255611543,0.9993652905105936,0.9338414231616772,0.0,0.0,0.0,0.0,0.14859064031835412
1713795749.0854623,4.249154844297954,-0.8201870036556302,0.0,0.0,0.0,0.03353169083646334,0.9994376547387275,0.9338838745536655,0.0,0.0,0.0,0.0,0.1079242810527615
1713795749.105431,4.249154844297954,-0.8201870036556302,0.0,0.0,0.0,0.03353169083646334,0.9994376547387275,0.8253705486858033,0.0,0.0,0.0,0.0,0.08645661863682239
1713795749.1254663,4.270289726609862,-0.8187752633781772,0.0,0.0,0.0,0.033153560941497906,0.999450269596691,0.8409229573804406,0.0,0.0,0.0,0.0,0.06788831684604432
1713795749.1454883,4.292727902759009,-0.8173048160079668,0.0,0.0,0.0,0.03227446852753385,0.9994790436428695,0.9532301008329697,0.0,0.0,0.0,0.0,0.05910241666729863
1713795749.1655135,4.313146383189508,-0.8159888706907849,0.0,0.0,0.0,0.03207415233493908,0.9994854920167652,0.94787127905173,0.0,0.0,0.0,0.0,0.02767558401396414
1713795749.1859806,4.334620207403918,-0.814601065790355,0.0,0.0,0.0,0.03245264159934925,0.999473274306634,0.9405416425707822,0.0,0.0,0.0,0.0,-0.002923480636506489
1713795749.2055144,4.356511838607825,-0.8131544410458772,0.0,0.0,0.0,0.033520620312786194,0.9994380260995906,0.9448733465091388,0.0,0.0,0.0,0.0,-0.0020976790908119962
1713795749.2255025,4.377143525315152,-0.8117818504078325,0.0,0.0,0.0,0.03289755081288185,0.9994587290881569,1.0483215835433508,0.0,0.0,0.0,0.0,-0.00833553677768584
1713795749.2454884,4.377143525315152,-0.8117818504078325,0.0,0.0,0.0,0.03289755081288185,0.9994587290881569,1.0483215835433508,0.0,0.0,0.0,0.0,-0.00833553677768584
1713795749.265505,4.397222131126886,-0.8104280922630434,0.0,0.0,0.0,0.03441074635996154,0.999407774902192,0.8414779808354578,0.0,0.0,0.0,0.0,-0.011985207522087177
1713795749.285502,4.419064208831146,-0.8089632507393267,0.0,0.0,0.0,0.032541554766306026,0.999470383359803,0.8511176321899017,0.0,0.0,0.0,0.0,-0.009738641850366884
1713795749.3055272,4.440259675425341,-0.8075555256760316,0.0,0.0,0.0,0.03376520873448276,0.9994297927714166,0.9571945347520501,0.0,0.0,0.0,0.0,0.002489189371643617
1713795749.3254728,4.461938936019323,-0.806081973371078,0.0,0.0,0.0,0.03408797932492571,0.9994188359569492,0.96041237745501,0.0,0.0,0.0,0.0,0.009504263563000031
1713795749.345513,4.482897810309946,-0.8046522331695968,0.0,0.0,0.0,0.03400979513393927,0.9994214995861093,0.9529333111909548,0.0,0.0,0.0,0.0,0.017509431073423624
1713795749.3654945,4.503522741811423,-0.8032711065628314,0.0,0.0,0.0,0.03284185102544936,0.999460560913347,0.9542088252682213,0.0,0.0,0.0,0.0,0.007814267887510525
1713795749.3854687,4.503522741811423,-0.8032711065628314,0.0,0.0,0.0,0.03284185102544936,0.999460560913347,0.8490696798416357,0.0,0.0,0.0,0.0,0.004113774140892632
1713795749.4054751,4.5243475719746025,-0.8019042948413144,0.0,0.0,0.0,0.03268616784934198,0.9994656644584268,0.8410712099597021,0.0,0.0,0.0,0.0,-0.008383848882168705
1713795749.4255245,4.544271980807365,-0.8005894536002289,0.0,0.0,0.0,0.03319784355435072,0.9994487996807745,0.8372160425032205,0.0,0.0,0.0,0.0,0.0029609472868449534
1713795749.4455001,4.565850744165412,-0.7991480635361361,0.0,0.0,0.0,0.03348740871708261,0.9994391394464273,0.945482040784516,0.0,0.0,0.0,0.0,0.0058617398009230565
1713795749.4654796,4.586667217604509,-0.7977485155291675,0.0,0.0,0.0,0.033631671316900105,0.9994342953313299,0.949369341530638,0.0,0.0,0.0,0.0,-0.00782126257840375
1713795749.4854884,4.608467026410096,-0.796278959009011,0.0,0.0,0.0,0.033665228703800766,0.9994331655375065,0.9490948608484369,0.0,0.0,0.0,0.0,0.011219671407763854
1713795749.5054924,4.628257688903921,-0.7949446148422112,0.0,0.0,0.0,0.03364308775175244,0.9994339110949397,0.9421759287998555,0.0,0.0,0.0,0.0,-0.0012296501507465393
1713795749.5254996,4.648767205615019,-0.793546669399472,0.0,0.0,0.0,0.0343993302236102,0.9994081679074707,0.9359834944804234,0.0,0.0,0.0,0.0,0.003096125898375942
1713795749.545484,4.648767205615019,-0.793546669399472,0.0,0.0,0.0,0.0343993302236102,0.9994081679074707,0.8311554172919496,0.0,0.0,0.0,0.0,0.003876858566698048
1713795749.5654833,4.66910933582152,-0.7921724133122963,0.0,0.0,0.0,0.03304250816537723,0.9994539472402623,0.8296497523226897,0.0,0.0,0.0,0.0,0.0019972767946161317
1713795749.5854814,4.690808465306198,-0.7907268610842636,0.0,0.0,0.0,0.03346492167816165,0.9994398926484146,0.9383963604916998,0.0,0.0,0.0,0.0,0.00622415657503987
1713795749.6054835,4.712021259771435,-0.7893092084792849,0.0,0.0,0.0,0.03325354268577804,0.9994469480161742,0.9403709151698575,0.0,0.0,0.0,0.0,0.00566658271892439
1713795749.6255646,4.732039577640467,-0.7879559372243709,0.0,0.0,0.0,0.03423258493337944,0.9994138933038599,0.9406930261776951,0.0,0.0,0.0,0.0,0.010316110745325837
1713795749.645474,4.750732651777653,-0.7866920466232654,0.0,0.0,0.0,0.033264613308296595,0.9994465796136628,0.9265333161426126,0.0,0.0,0.0,0.0,-0.0023141146924982826
1713795749.6655018,4.769768934209791,-0.7854281568420476,0.0,0.0,0.0,0.033019674833698394,0.9994547018619087,0.9173670176440707,0.0,0.0,0.0,0.0,-0.006206356467033295
1713795749.685436,4.769768934209791,-0.7854281568420476,0.0,0.0,0.0,0.033019674833698394,0.9994547018619087,0.8081686524759981,0.0,0.0,0.0,0.0,-0.00654197275726828
1713795749.7054753,4.787563584347258,-0.7842433132813389,0.0,0.0,0.0,0.0334541970844014,0.9994402516896336,0.7980059824347625,0.0,0.0,0.0,0.0,-0.001981388475594126
1713795749.7255125,4.805595847515092,-0.7830067506878012,0.0,0.0,0.0,0.03500022799195876,0.9993873043222586,0.7854614575125023,0.0,0.0,0.0,0.0,0.005894995208060663
1713795749.7454994,4.822715639988034,-0.7818243417427164,0.0,0.0,0.0,0.03394337300283289,0.9994237576869937,0.871321755735097,0.0,0.0,0.0,0.0,-0.004686914388526092
1713795749.7655113,4.832137751778857,-0.7811963451750644,0.0,0.0,0.0,0.0325972551016088,0.9994685682700786,0.816562511168379,0.0,0.0,0.0,0.0,-0.004571099567105538
1713795749.7854738,4.841117697334379,-0.780624321977316,0.0,0.0,0.0,0.03100612372712165,0.999519194558773,0.7528910573664338,0.0,0.0,0.0,0.0,-0.024747212389049856
1713795749.8054943,4.844849223621689,-0.7803915863089318,0.0,0.0,0.0,0.031273220740572226,0.9995108732097473,0.6652765540422154,0.0,0.0,0.0,0.0,-0.019962938376628422
1713795749.8254917,4.847608792119052,-0.7802195944887782,0.0,0.0,0.0,0.030961837997434925,0.9995205673660851,0.579187815185412,0.0,0.0,0.0,0.0,-0.03283515252550585
1713795749.8454375,4.847608792119052,-0.7802195944887782,0.0,0.0,0.0,0.030961837997434925,0.9995205673660851,0.48508152693919887,0.0,0.0,0.0,0.0,-0.023105719601759826
1713795749.8655074,4.849234643188861,-0.7801182075088836,0.0,0.0,0.0,0.031306780700011805,0.999509822604161,0.3979400327086377,0.0,0.0,0.0,0.0,-0.017219308385174947
1713795749.885491,4.850830408436583,-0.780017894245531,0.0,0.0,0.0,0.03146247077122585,0.9995049339212737,0.4059413880746214,0.0,0.0,0.0,0.0,-0.0156603193418421
1713795749.9054654,4.851862021825799,-0.7799527450776423,0.0,0.0,0.0,0.03159601764642752,0.9995007211947806,0.3221209742100737,0.0,0.0,0.0,0.0,-0.018661588472467513
1713795749.925464,4.852306002963452,-0.779924637037315,0.0,0.0,0.0,0.031618160079056615,0.9995000209871009,0.23414112812326998,0.0,0.0,0.0,0.0,-0.03388052840388724
1713795749.9454958,4.852324097954538,-0.7799234908499547,0.0,0.0,0.0,0.03162957726481785,0.999499659750842,0.1483713416835825,0.0,0.0,0.0,0.0,-0.023184571887257165
1713795749.9654455,4.852324097954538,-0.7799234908499547,0.0,0.0,0.0,0.03162957726481785,0.999499659750842,0.10118432300268312,0.0,0.0,0.0,0.0,-0.009723945801783318
1713795749.9854996,4.852311972453555,-0.7799242590479609,0.0,0.0,0.0,0.031629231289552376,0.9994996706993114,0.05604858347042489,0.0,0.0,0.0,0.0,0.006221835093572403
1713795750.0055165,4.852197991217995,-0.7799314559632169,0.0,0.0,0.0,0.031417839695364,0.9995063378232658,0.03680325968334626,0.0,0.0,0.0,0.0,0.0014390975916300738
1713795750.0254726,4.852132138154413,-0.7799355919450995,0.0,0.0,0.0,0.03129570937708571,0.9995101693202451,0.022646186204605248,0.0,0.0,0.0,0.0,0.0033302831950162404
1713795750.045444,4.852132138154413,-0.7799355919450995,0.0,0.0,0.0,0.03129570937708571,0.9995101693202451,0.022646186204605248,0.0,0.0,0.0,0.0,0.0033302831950162404
1713795750.0654376,4.852132138154413,-0.7799355919450995,0.0,0.0,0.0,0.03129570937708571,0.9995101693202451,0.014529482513662545,0.0,0.0,0.0,0.0,-0.00010880801845250948
1713795750.085513,4.852060127700911,-0.7799400961564509,0.0,0.0,0.0,0.03116216124216942,0.9995143419214739,0.006168724758187154,0.0,0.0,0.0,0.0,-0.002998917022865881
1713795750.1054652,4.852060127700911,-0.7799400961564509,0.0,0.0,0.0,0.03116216124216942,0.9995143419214739,0.0009938381504031777,0.0,0.0,0.0,0.0,-0.004336741837414726
1713795750.1254969,4.852060127700911,-0.7799400961564509,0.0,0.0,0.0,0.03116216124216942,0.9995143419214739,-0.0012306730560821886,0.0,0.0,0.0,0.0,-0.004558292906847729
1713795750.145485,4.852066097525169,-0.7799397234818463,0.0,0.0,0.0,0.031173232611323397,0.9995139966846689,-0.001291260104085396,0.0,0.0,0.0,0.0,-0.004561507475395114
1713795750.1654932,4.852066097525169,-0.7799397234818463,0.0,0.0,0.0,0.031173232611323397,0.9995139966846689,-0.001291260104085396,0.0,0.0,0.0,0.0,-0.004561507475395114
1713795750.1854916,4.852066097525169,-0.7799397234818463,0.0,0.0,0.0,0.031173232611323397,0.9995139966846689,-0.0012306749388921066,0.0,0.0,0.0,0.0,-0.004558055329230254
1713795750.2055213,4.852102103003601,-0.7799374754017766,0.0,0.0,0.0,0.031172886631094424,0.9995140074751754,-0.0004799953691645905,0.0,0.0,0.0,0.0,-0.0024483060663357827
1713795750.2254941,4.85555152298354,-0.7797218336892549,0.0,0.0,0.0,0.03125107806761304,0.9995115657758104,0.01715493853427625,0.0,0.0,0.0,0.0,-0.00044038319636477923
1713795750.245494,4.862018481244283,-0.7793174753415291,0.0,0.0,0.0,0.03118430397665177,0.9995136513252292,0.049553293424899614,0.0,0.0,0.0,0.0,-0.0011084583168405042
1713795750.2654634,4.869786805894645,-0.7788250623513769,0.0,0.0,0.0,0.03210771144171808,0.9994844145187934,0.08853192497494168,0.0,0.0,0.0,0.0,0.0081442610150316
1713795750.2854655,4.878916550769138,-0.7782376804519636,0.0,0.0,0.0,0.03212985351297083,0.9994837029753086,0.13463011202126327,0.0,0.0,0.0,0.0,0.009696895073703735
1713795750.3054757,4.887523807048127,-0.7776780469654173,0.0,0.0,0.0,0.03278615113601512,0.9994623896343906,0.17773418560551887,0.0,0.0,0.0,0.0,0.016259816909415938
1713795750.3254914,4.89867412340339,-0.7769495744307543,0.0,0.0,0.0,0.03244157068118923,0.9994736337151358,0.23356141815784054,0.0,0.0,0.0,0.0,0.012814844379143386
1713795750.3454602,4.89867412340339,-0.7769495744307543,0.0,0.0,0.0,0.03244157068118923,0.9994736337151358,0.2335314934229366,0.0,0.0,0.0,0.0,0.012704012027647446
1713795750.3654945,4.910688508625345,-0.7761719006841262,0.0,0.0,0.0,0.03218555459121464,0.9994819108296338,0.29362603108805335,0.0,0.0,0.0,0.0,0.010146900590373506
1713795750.3855116,4.922151457392046,-0.7754319726174548,0.0,0.0,0.0,0.03226339754547926,0.9994794010777923,0.35101085683426064,0.0,0.0,0.0,0.0,0.010925067451583531
1713795750.4055052,4.932702375656431,-0.774749738455615,0.0,0.0,0.0,0.03229661047976279,0.9994783284051328,0.4037132060104816,0.0,0.0,0.0,0.0,0.011260937660834651
1713795750.4254818,4.944356709447269,-0.7739917283653636,0.0,0.0,0.0,0.03264153852576622,0.9994671230023882,0.44487135596887006,0.0,0.0,0.0,0.0,0.013932675459606306
1713795750.4454827,4.955980342726108,-0.7732254475084009,0.0,0.0,0.0,0.03317570225606526,0.9994495348839865,0.47071460317623093,0.0,0.0,0.0,0.0,0.01994503299576458
1713795750.4654684,4.967310008991539,-0.772472590588298,0.0,0.0,0.0,0.03316463160081655,0.9994499023016522,0.4885499243377581,0.0,0.0,0.0,0.0,0.010581466768517827
1713795750.485477,4.978884940481529,-0.7717007152873192,0.0,0.0,0.0,0.033409568894818505,0.9994417445285455,0.5007895100724834,0.0,0.0,0.0,0.0,0.012809634783146662
1713795750.5054471,4.978884940481529,-0.7717007152873192,0.0,0.0,0.0,0.033409568894818505,0.9994417445285455,0.4576854364882278,0.0,0.0,0.0,0.0,0.006246712947434457
1713795750.5254664,4.990574277916356,-0.7709223853734192,0.0,0.0,0.0,0.03306464956144453,0.9994532149877646,0.46037716353956376,0.0,0.0,0.0,0.0,0.006243952302466609
1713795750.5454729,5.002167804568945,-0.7701540667242149,0.0,0.0,0.0,0.03309786162511449,0.9994521156893135,0.5184533138380888,0.0,0.0,0.0,0.0,0.0065761482143637615
1713795750.5654833,5.01278338336819,-0.7694494913776683,0.0,0.0,0.0,0.03316463160081573,0.9994499023016522,0.5115256152054984,0.0,0.0,0.0,0.0,0.009800976576230889
1713795750.5854673,5.022445942425557,-0.7688145455819517,0.0,0.0,0.0,0.03244122471493259,0.9994736449446755,0.5025971114903575,0.0,0.0,0.0,0.0,0.001778966573405194
1713795750.6054893,5.032708538293326,-0.7681431527432757,0.0,0.0,0.0,0.032875409294698926,0.9994594576388309,0.501080423055764,0.0,0.0,0.0,0.0,0.00578590922800394
1713795750.6254861,5.042958725780125,-0.7674682136747318,0.0,0.0,0.0,0.03286433852955675,0.9994598217302257,0.4939885165371969,0.0,0.0,0.0,0.0,0.002220024495347156
1713795750.6454349,5.042958725780125,-0.7674682136747318,0.0,0.0,0.0,0.03286433852955675,0.9994598217302257,0.43574691443921265,0.0,0.0,0.0,0.0,-0.003124257920335393
1713795750.6654744,5.052585431736971,-0.7668349746023105,0.0,0.0,0.0,0.03280863868128302,0.9994616517044969,0.4270752926656344,0.0,0.0,0.0,0.0,-0.0035696099212324693
1713795750.6854618,5.061491761274923,-0.766242749082459,0.0,0.0,0.0,0.03357631884330248,0.9994361564466901,0.4137551737979421,0.0,0.0,0.0,0.0,0.0016666055468796876
1713795750.7055357,5.069234503359217,-0.7657256456517485,0.0,0.0,0.0,0.03309786162511448,0.9994521156893135,0.45241276629155786,0.0,0.0,0.0,0.0,-0.003103062749609034
1713795750.7254763,5.076971246116141,-0.7652112804583249,0.0,0.0,0.0,0.03327568392673541,0.9994462110885247,0.4327779119988836,0.0,0.0,0.0,0.0,0.0021291508097903977
1713795750.7455049,5.084660101599543,-0.764700785996106,0.0,0.0,0.0,0.033008950081052,0.99945505612536,0.41317568022998785,0.0,0.0,0.0,0.0,-0.0008680399305171019
1713795750.7654748,5.092511015196269,-0.7641820757316746,0.0,0.0,0.0,0.03295325049814038,0.999456894158826,0.3994082108249692,0.0,0.0,0.0,0.0,-0.00209389474466892
1713795750.7854931,5.099564402144369,-0.763716136563466,0.0,0.0,0.0,0.03299787936465528,0.9994554216959532,0.38626330930055347,0.0,0.0,0.0,0.0,0.005596070829173632
1713795750.805457,5.099564402144369,-0.763716136563466,0.0,0.0,0.0,0.03299787936465528,0.9994554216959532,0.3348975345235262,0.0,0.0,0.0,0.0,0.0012567143851246777
1713795750.8255146,5.106629725966488,-0.763249408858177,0.0,0.0,0.0,0.032953250498139554,0.9994568941588261,0.3188287957008756,0.0,0.0,0.0,0.0,0.0009222530323734028
1713795750.8454611,5.1134733102368,-0.7627977120847526,0.0,0.0,0.0,0.03294217976138764,0.9994572591124486,0.3532130179284112,0.0,0.0,0.0,0.0,0.0008111888472992325
1713795750.8655264,5.120472623586203,-0.7623355785638092,0.0,0.0,0.0,0.0329757379197197,0.9994561524692567,0.3400292991577202,0.0,0.0,0.0,0.0,0.0017020589166552046
1713795750.8854625,5.128137790782316,-0.761832309015733,0.0,0.0,0.0,0.032575113365527236,0.9994692901681487,0.33390254085301896,0.0,0.0,0.0,0.0,-0.010005088740089135
1713795750.9054873,5.135365002376947,-0.7613548067746038,0.0,0.0,0.0,0.03338708179730379,0.9994424959791635,0.3314154183018979,0.0,0.0,0.0,0.0,0.002878728543283747
