time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
1713795789516165354,4989.1259765625,1296.982421875,-57.05364227294922,0.004585455637425184,0.009100486524403095,0.9273651838302612,0.37401866912841797
1713795789546455996,4986.73486328125,1295.8775634765625,-56.97645950317383,0.004683611914515495,0.010006287135183811,0.932509183883667,0.3609772324562073
1713795789582185926,4984.32763671875,1295.0023193359375,-56.814876556396484,0.004984817933291197,0.010241672396659851,0.939710795879364,0.34178048372268677
1713795789590263840,4983.947265625,1293.7442626953125,-57.11247253417969,0.004613504745066166,0.010175027884542942,0.9444860219955444,0.3283615708351135
1713795789613337370,4982.75146484375,1293.00439453125,-57.20600509643555,0.004795696120709181,0.010076012462377548,0.9487224817276001,0.31591323018074036
1713795789634011900,4981.375,1292.1094970703125,-57.259727478027344,0.004571834113448858,0.009268108755350113,0.95494145154953,0.2966141700744629
1713795789657138299,4980.62158203125,1291.57861328125,-57.37274169921875,0.004669795278459787,0.009384186007082462,0.9570868611335754,0.28961166739463806
1713795789681184028,4979.20166015625,1290.506103515625,-57.19642639160156,0.004789441358298063,0.008945702575147152,0.9625860452651978,0.2707861065864563
1713795789708922368,4977.7578125,1289.378173828125,-57.32734680175781,0.005011073779314756,0.008009389042854309,0.9674226641654968,0.2529903054237366
1713795789730743423,4976.87890625,1287.8299560546875,-57.195411682128906,0.0045685614459216595,0.008204454556107521,0.9720908403396606,0.2344166487455368
1713795789750712968,4977.11669921875,1288.724609375,-56.647098541259766,0.004884880967438221,0.0056757573038339615,0.9736008048057556,0.22813472151756287
1713795789770613720,4976.37353515625,1287.8077392578125,-56.4789924621582,0.005234549753367901,0.005301624536514282,0.9763563275337219,0.21603894233703613
1713795789790641514,4974.59716796875,1285.486328125,-57.231483459472656,0.00546784745529294,0.007785732392221689,0.9789139032363892,0.20405171811580658
1713795789824569313,4973.294921875,1284.0625,-57.3140869140625,0.00591984111815691,0.007706818636506796,0.982654333114624,0.18519176542758942
1713795789862683366,4972.87353515625,1283.7449951171875,-56.686317443847656,0.0062066116370260715,0.004384188912808895,0.9870693683624268,0.16011343896389008
1713795789878673180,4971.970703125,1282.8699951171875,-56.82769775390625,0.006636628415435553,0.004108525812625885,0.9889129996299744,0.14829093217849731
1713795789899467279,4971.37890625,1281.8775634765625,-56.82587814331055,0.005887976381927729,0.00515343714505434,0.9906242489814758,0.13639064133167267
1713795789933747361,4971.14453125,1280.9827880859375,-57.18032455444336,0.005179061554372311,0.004956652410328388,0.9928710460662842,0.11897753924131393
1713795789949550837,4970.95556640625,1281.3067626953125,-57.012020111083984,0.004910930059850216,0.0020534489303827286,0.9939484000205994,0.10971897095441818
1713795789969119351,4970.1796875,1280.495849609375,-57.166961669921875,0.0053206924349069595,0.0022009292151778936,0.9951659440994263,0.09803858399391174
1713795789996749017,4969.8486328125,1279.200927734375,-57.37991714477539,0.005315244197845459,0.0027850428596138954,0.9964108467102051,0.08443555235862732
1713795790021281124,4968.92626953125,1278.0916748046875,-57.372032165527344,0.006103016901761293,0.003529453417286277,0.9968231916427612,0.07933352142572403
1713795790042487708,4968.6904296875,1277.171630859375,-57.35359573364258,0.005862056277692318,0.004376632161438465,0.9971756935119629,0.07474683970212936
1713795790058461529,4968.8056640625,1276.8343505859375,-57.15308380126953,0.005737787578254938,0.004192126449197531,0.9973834753036499,0.07194213569164276
1713795790083407588,4968.39501953125,1276.74609375,-57.31221008300781,0.005990670993924141,0.0037501046899706125,0.9976005554199219,0.0688709244132042
1713795790101090579,4968.390625,1276.6734619140625,-57.300048828125,0.00566329387947917,0.003579121083021164,0.9977368712425232,0.06690487265586853
1713795790121299891,4968.07080078125,1276.411376953125,-57.3629264831543,0.005773704033344984,0.003772399388253689,0.9977871775627136,0.06613023579120636
1713795790138580314,4967.77294921875,1276.883056640625,-57.293067932128906,0.00626041553914547,0.0028822903987020254,0.997851550579071,0.0651523694396019
1713795790160559489,4967.5322265625,1276.528564453125,-57.379119873046875,0.006082947365939617,0.0033043911680579185,0.9979541301727295,0.06355790048837662
1713795790184842889,4967.482421875,1276.8369140625,-57.266090393066406,0.006054185330867767,0.002551888581365347,0.9980573058128357,0.06195474788546562
1713795790199291781,4967.626953125,1276.9886474609375,-57.10445022583008,0.005893811117857695,0.002512973500415683,0.9981670379638672,0.06017925962805748
1713795790232827905,4967.1474609375,1276.908203125,-57.258323669433594,0.006185516249388456,0.002858653897419572,0.9980549216270447,0.06196725741028786
1713795790250804093,4967.0830078125,1276.78076171875,-57.23152542114258,0.006179834716022015,0.0031196395866572857,0.9979051351547241,0.06432260572910309
1713795790268739353,4966.703125,1276.5250244140625,-57.381778717041016,0.00611262209713459,0.0035855162423104048,0.9977961778640747,0.06597406417131424
1713795790293114594,4966.958984375,1277.029052734375,-57.17796325683594,0.005833227653056383,0.002838487271219492,0.997770369052887,0.06642399728298187
1713795790313650627,4967.09375,1277.122314453125,-57.11132049560547,0.005770243704319,0.002607758855447173,0.9977681636810303,0.06647247076034546
1713795790330175500,4966.83154296875,1276.59326171875,-57.30590057373047,0.005962844472378492,0.0036692963913083076,0.9977705478668213,0.0663694217801094
1713795790351715300,4966.6171875,1275.658203125,-57.614742279052734,0.005517696496099234,0.005131385754793882,0.9977542757987976,0.06655550003051758
1713795790716159058,4962.57861328125,1268.420166015625,-56.51408767700195,0.006699054501950741,0.003852491732686758,0.9997313022613525,-0.021852891892194748
1713795790749638820,4962.25732421875,1268.8232421875,-56.54897689819336,0.0071528200060129166,0.0038534349296242,0.9998000264167786,-0.01827126368880272
1713795790774633909,4962.3115234375,1268.9658203125,-56.51155090332031,0.006496451795101166,0.0038937062490731478,0.9998034238815308,-0.018323415890336037
1713795790793491361,4961.921875,1268.8829345703125,-56.64724349975586,0.006688748020678759,0.003855810733512044,0.9998147487640381,-0.017632026225328445
